Id,MSSubClass,MSZoning,LotArea,LotShape,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,Exterior1st,MasVnrArea,TotalBsmtSF,HeatingQC,FullBath,HalfBath,BedroomAbvGr,GrLivArea,Fireplaces,GarageType,GarageCars,GarageArea,PoolArea,SalePrice
930,150,RL,7841,Reg,Sawyer,1Fam,1Story,6,5,2000,2010,Gable,MetalSd,200.0,478.0,Gd,1,1,3,2529,1,None,2,449.0,0,294034
931,50,RL,6138,IR1,Edwards,1Fam,1Story,10,2,1936,1952,Gable,VinylSd,0.0,518.0,Ex,1,1,3,1793,0,Attchd,3,714.0,0,295547
932,60,RL,20755,Reg,Gilbert,1Fam,2Story,8,9,1941,1946,Gable,VinylSd,0.0,1184.0,Ex,3,0,1,2025,0,Attchd,2,456.0,0,273697
933,120,RM,3928,IR2,NAmes,1Fam,2.5Unf,8,1,2000,2008,Gable,VinylSd,0.0,1440.0,Gd,2,0,1,1583,1,Attchd,2,476.0,0,293193
934,190,RL,2698,Reg,NWAmes,1Fam,2Story,6,1,1934,1943,Gable,BrkFace,0.0,1240.0,TA,3,0,2,2687,1,Attchd,2,474.0,0,299718
935,150,RL,10097,Reg,NWAmes,1Fam,1Story,4,7,1986,2005,Hip,BrkFace,100.0,1382.0,Ex,3,1,2,1021,0,BuiltIn,0,0.0,0,155672
936,70,RL,6304,Reg,NridgHt,1Fam,1Story,8,3,1905,1918,Gable,MetalSd,0.0,1557.0,Gd,2,1,0,1253,1,Attchd,0,0.0,0,232097
937,70,RM,4862,Reg,NAmes,1Fam,2Story,8,8,1967,1980,Gable,VinylSd,0.0,973.0,Ex,3,0,3,2026,1,Detchd,2,386.0,0,298821
938,30,FV,11546,Reg,OldTown,1Fam,2Story,10,7,1917,1942,Gable,VinylSd,0.0,824.0,Ex,2,1,0,3056,1,BuiltIn,2,352.0,0,355251
939,160,RL,9153,Reg,Somerst,1Fam,2Story,1,7,1972,2000,Gable,BrkFace,200.0,519.0,Gd,2,0,0,1689,0,Attchd,2,351.0,0,194697
940,90,RL,6111,IR1,Edwards,1Fam,1Story,4,1,1928,1944,Hip,VinylSd,0.0,796.0,Ex,2,0,1,1404,1,Detchd,3,712.0,0,202171
941,120,FV,4272,Reg,Somerst,1Fam,1Story,4,1,1976,2005,Gable,BrkFace,300.0,847.0,Gd,2,1,0,2441,1,Attchd,2,422.0,0,262090
942,160,RL,12534,Reg,NridgHt,1Fam,1Story,7,2,1958,1984,Gable,HdBoard,0.0,614.0,TA,0,1,0,1992,0,None,2,305.0,0,288006
943,20,RL,11216,IR1,NWAmes,1Fam,1Story,7,2,1946,1970,Gable,BrkFace,100.0,884.0,Fa,2,0,4,2662,0,Attchd,1,239.0,0,274138
944,75,RL,7711,IR3,NAmes,1Fam,2Story,8,5,1916,1931,Gable,Wd Sdng,400.0,587.0,Ex,1,1,2,1227,0,Detchd,1,162.0,0,197142
945,50,RL,20400,Reg,Somerst,1Fam,1Story,5,9,2008,2010,Gable,HdBoard,100.0,1401.0,TA,1,2,2,2600,1,Detchd,1,225.0,0,309839
946,85,RL,4745,IR2,OldTown,1Fam,1Story,7,7,1995,1996,Gable,Wd Sdng,0.0,1064.0,TA,1,1,3,1136,0,Attchd,1,229.0,0,244619
947,180,RM,3779,Reg,OldTown,1Fam,1Story,8,2,1921,1936,Gable,BrkFace,0.0,747.0,Ex,2,1,2,1658,0,Attchd,2,510.0,0,263587
948,30,RL,5733,Reg,CollgCr,1Fam,1Story,9,5,1967,1967,Gable,BrkFace,0.0,968.0,Ex,1,1,5,2046,0,Attchd,1,291.0,0,277871
949,40,RL,7920,IR1,Gilbert,1Fam,1Story,3,5,1968,1970,Gable,Wd Sdng,0.0,0.0,TA,0,0,3,1911,0,Attchd,3,496.0,0,222759
950,190,RL,9151,IR1,Gilbert,1Fam,2Story,3,8,1936,1958,Gable,Wd Sdng,0.0,600.0,Ex,3,1,4,2485,0,Attchd,3,653.0,0,248555
951,60,RL,7182,IR1,OldTown,TwnhsE,1Story,4,9,2004,2010,Gable,BrkFace,100.0,696.0,TA,2,0,2,1045,1,None,1,208.0,0,175104
952,85,C (all),9662,IR1,NAmes,1Fam,2Story,5,8,1948,1963,Gable,BrkFace,0.0,831.0,Gd,1,1,4,1886,1,Attchd,0,0.0,0,212876
953,60,RM,4333,Reg,NridgHt,1Fam,1Story,10,2,1912,1937,Gable,HdBoard,0.0,950.0,Ex,0,0,2,2591,1,Attchd,3,685.0,0,343328
954,75,RL,16678,Reg,CollgCr,2fmCon,2Story,1,4,1933,1950,Gable,VinylSd,100.0,951.0,Ex,3,1,2,1840,0,Attchd,3,617.0,0,220839
955,50,C (all),7776,Reg,Sawyer,TwnhsE,1.5Fin,7,2,2008,2010,Gable,VinylSd,0.0,529.0,Ex,0,0,4,1283,0,Attchd,1,202.0,0,228456
956,50,RL,14166,Reg,OldTown,1Fam,1Story,9,6,1985,1993,Gable,BrkFace,200.0,869.0,Ex,1,0,0,2446,0,Attchd,1,175.0,0,345902
957,70,RL,9617,Reg,NAmes,1Fam,1Story,8,4,1952,1963,Gable,VinylSd,300.0,647.0,Gd,0,0,0,1488,0,None,2,519.0,0,260546
958,85,RM,10181,Reg,SawyerW,1Fam,1Story,5,7,1986,2010,Gable,VinylSd,400.0,229.0,Ex,3,2,0,1411,0,BuiltIn,3,715.0,0,195795
959,150,RL,10773,IR1,NWAmes,1Fam,1.5Fin,4,2,1950,1976,Gable,VinylSd,100.0,3072.0,Ex,1,2,5,1359,0,Attchd,1,256.0,0,262897
960,190,RL,10136,IR1,Somerst,1Fam,1Story,7,9,1902,1919,Gable,Wd Sdng,0.0,652.0,Ex,3,0,0,1703,3,Attchd,1,207.0,0,229682
961,160,RL,11174,Reg,NAmes,1Fam,2Story,5,5,1941,1945,Hip,Wd Sdng,0.0,666.0,TA,0,2,2,1910,0,Attchd,2,387.0,0,217253
962,180,RL,15749,Reg,SawyerW,1Fam,1.5Fin,7,1,1997,2010,Gable,VinylSd,0.0,523.0,Ex,2,1,1,1235,2,Detchd,3,530.0,0,252436
963,50,RL,8939,IR1,Gilbert,1Fam,1Story,1,3,1931,1959,Gable,VinylSd,0.0,588.0,TA,2,1,4,1314,0,Detchd,1,234.0,0,134203
964,190,RL,11550,Reg,SawyerW,1Fam,1Story,1,4,2008,2010,Gable,HdBoard,0.0,832.0,TA,2,0,1,1467,0,Detchd,2,356.0,0,190526
965,190,RM,7747,IR3,OldTown,Twnhs,2.5Unf,10,3,1950,1977,Gable,BrkFace,100.0,1541.0,Ex,2,1,5,1357,1,Attchd,1,293.0,0,292405
966,180,RM,16648,Reg,Edwards,1Fam,2Story,3,6,1984,2009,Gable,VinylSd,0.0,830.0,Ex,3,0,1,1828,0,None,0,0.0,0,197721
967,80,RM,5777,Reg,Sawyer,1Fam,2Story,2,6,1945,1952,Gable,VinylSd,0.0,788.0,TA,2,1,3,2014,0,Attchd,0,0.0,0,210453
968,60,RL,19939,IR1,Somerst,1Fam,1Story,2,7,2007,2009,Hip,Wd Sdng,100.0,1451.0,TA,3,1,0,1933,2,Attchd,1,282.0,0,235851
969,190,RL,7942,IR1,Gilbert,1Fam,1Story,7,9,1920,1921,Gable,BrkFace,0.0,727.0,Ex,1,1,5,1934,1,BuiltIn,3,731.0,0,253784
970,70,RL,3962,Reg,SawyerW,1Fam,1Story,10,9,1943,1967,Gable,HdBoard,0.0,905.0,Gd,2,1,2,2984,0,Attchd,0,0.0,0,343594
971,120,RL,8639,Reg,Edwards,1Fam,1Story,2,7,1910,1928,Gable,HdBoard,0.0,621.0,Ex,3,0,0,2053,0,Attchd,2,362.0,0,186647
972,75,RM,5764,IR1,Gilbert,1Fam,1Story,4,1,2002,2009,Gable,BrkFace,100.0,1761.0,Ex,2,0,0,2287,2,Attchd,1,164.0,0,291650
973,150,RH,12336,Reg,OldTown,1Fam,1Story,2,3,1967,1968,Gable,VinylSd,100.0,1365.0,Gd,2,0,1,1596,1,Attchd,2,501.0,0,222117
974,50,RL,5847,IR1,SawyerW,1Fam,1.5Fin,6,5,1900,1918,Gable,VinylSd,100.0,844.0,Ex,2,0,3,2399,0,Attchd,0,0.0,0,239268
975,160,RL,6482,Reg,NAmes,1Fam,2Story,8,6,1991,1991,Hip,Wd Sdng,0.0,765.0,Fa,3,0,0,1573,0,Attchd,3,607.0,0,298099
976,190,RL,3150,Reg,Gilbert,Twnhs,1Story,10,6,1962,1991,Gable,BrkFace,100.0,886.0,TA,0,1,4,2045,1,Attchd,2,348.0,0,316119
977,90,RL,6462,Reg,NAmes,1Fam,1Story,4,5,1923,1949,Gable,Wd Sdng,0.0,849.0,Gd,2,1,4,1198,0,Detchd,0,0.0,0,152259
978,45,RL,2411,Reg,SawyerW,1Fam,1Story,5,6,1998,2010,Gable,BrkFace,0.0,483.0,Ex,2,0,0,1900,0,Attchd,0,0.0,0,231818
979,180,RH,3670,Reg,OldTown,1Fam,1Story,4,9,1912,1924,Gambrel,HdBoard,0.0,1384.0,Ex,1,0,1,1349,1,Detchd,0,0.0,0,184112
980,120,RL,11851,Reg,Sawyer,1Fam,2Story,3,1,1997,2010,Gable,HdBoard,0.0,819.0,Ex,0,0,1,2394,0,Attchd,2,567.0,0,258624
981,180,RL,12002,Reg,NridgHt,1Fam,1Story,5,1,1910,1929,Hip,VinylSd,0.0,1918.0,Ex,3,0,2,2351,1,Attchd,0,0.0,0,248663
982,75,RL,10023,Reg,Sawyer,1Fam,1Story,9,9,1999,2010,Gable,VinylSd,100.0,1062.0,Ex,1,0,5,1571,1,Attchd,1,232.0,0,270043
983,120,RL,4996,Reg,SawyerW,1Fam,1Story,8,8,1950,1952,Gable,HdBoard,0.0,327.0,Gd,2,1,5,3343,1,Detchd,0,0.0,0,343963
984,85,RM,7912,Reg,SawyerW,1Fam,1Story,8,9,1916,1924,Gable,VinylSd,0.0,537.0,Ex,1,0,5,1659,0,Detchd,1,196.0,0,211794
985,80,RL,8088,IR2,CollgCr,1Fam,1Story,8,7,1998,2002,Hip,VinylSd,0.0,380.0,Fa,1,1,3,1114,0,Attchd,3,828.0,0,244454
986,20,RL,4540,Reg,SawyerW,TwnhsE,1Story,8,6,1981,1986,Gable,BrkFace,0.0,0.0,TA,2,0,1,1431,0,Detchd,1,228.0,0,230012
987,40,RL,17183,Reg,NridgHt,1Fam,1Story,7,9,2003,2006,Gable,BrkFace,0.0,467.0,Gd,0,1,2,1321,0,BuiltIn,3,407.0,0,253705
988,120,RL,12565,Reg,Edwards,1Fam,1Story,8,2,1985,2001,Gable,VinylSd,300.0,993.0,Gd,0,1,4,2026,1,Attchd,3,579.0,0,298695
989,45,RL,7255,IR1,NAmes,1Fam,1Story,8,4,1923,1952,Gable,HdBoard,200.0,791.0,Ex,1,2,5,1248,0,Detchd,1,185.0,0,227098
990,150,RL,8212,Reg,OldTown,1Fam,1Story,8,2,1918,1938,Gable,VinylSd,100.0,1207.0,Ex,2,1,4,1537,0,Attchd,3,594.0,0,255062
991,70,RL,8992,Reg,Somerst,1Fam,2Story,10,6,1936,1956,Hip,VinylSd,100.0,884.0,TA,3,1,4,1986,0,Attchd,1,242.0,0,256108
992,60,RL,2919,Reg,SawyerW,Duplex,2Story,7,1,2002,2010,Gable,Wd Sdng,0.0,815.0,Gd,1,1,0,1884,0,Attchd,2,431.0,0,273526
993,85,RL,7161,IR1,Sawyer,1Fam,1.5Fin,1,7,1984,1999,Gable,HdBoard,100.0,2000.0,Ex,3,1,3,1801,1,None,3,650.0,0,236251
994,85,RL,5761,IR1,CollgCr,1Fam,1Story,4,7,1907,1922,Gable,VinylSd,0.0,981.0,Gd,1,0,2,1877,1,Attchd,1,272.0,0,220116
995,190,RL,4910,Reg,CollgCr,1Fam,1Story,4,7,1927,1948,Gable,VinylSd,0.0,869.0,TA,1,0,3,1617,1,CarPort,3,576.0,0,205160
996,90,RL,7040,Reg,Sawyer,Twnhs,2Story,5,4,1904,1914,Gable,VinylSd,0.0,638.0,Ex,2,0,0,1117,1,Detchd,0,0.0,0,155544
997,20,RH,19907,Reg,NWAmes,1Fam,1.5Fin,10,8,1916,1917,Hip,BrkFace,0.0,560.0,Ex,2,1,2,1605,1,Attchd,1,193.0,0,277811
998,190,RL,11163,Reg,SawyerW,1Fam,1Story,6,5,2000,2010,Flat,HdBoard,0.0,1221.0,Fa,3,0,2,2081,0,Attchd,0,0.0,0,258937
999,45,RL,6090,IR1,NAmes,1Fam,1.5Fin,4,2,1935,1949,Gable,MetalSd,0.0,1193.0,Ex,3,1,1,1735,0,Detchd,3,626.0,0,197088
1000,60,RM,10789,Reg,CollgCr,1Fam,SFoyer,2,5,1918,1935,Gable,VinylSd,0.0,1683.0,Ex,0,2,3,2033,1,Attchd,3,674.0,0,242606
1001,40,RL,16312,Reg,Edwards,1Fam,SFoyer,6,9,1963,1991,Gable,Wd Sdng,100.0,1087.0,Ex,2,0,3,1516,0,Attchd,2,475.0,0,250393
1002,180,RL,12865,Reg,OldTown,1Fam,1.5Fin,8,1,1990,1999,Gable,Wd Sdng,0.0,767.0,TA,1,0,1,2436,0,Detchd,1,237.0,0,315441
1003,30,RL,8348,Reg,NAmes,1Fam,2Story,8,2,1997,2002,Hip,BrkFace,0.0,1101.0,TA,1,2,4,839,2,Detchd,0,0.0,0,222540
1004,30,RL,5863,IR1,Edwards,1Fam,1.5Fin,7,8,1910,1930,Gable,VinylSd,200.0,869.0,Ex,0,0,0,1886,0,Detchd,2,350.0,0,243458
1005,85,RL,11488,IR1,CollgCr,1Fam,2Story,6,5,1953,1968,Gable,BrkFace,0.0,1269.0,Ex,2,1,3,2709,1,Attchd,3,960.0,0,339989
1006,120,RH,9864,Reg,SawyerW,1Fam,1.5Fin,2,9,1944,1948,Gable,MetalSd,200.0,1531.0,Ex,1,0,1,2833,1,Attchd,3,601.0,0,294788
1007,120,RL,12677,Reg,Somerst,1Fam,2Story,7,6,1946,1957,Gable,VinylSd,100.0,839.0,Ex,0,1,2,1686,0,None,2,495.0,0,255836
1008,45,FV,11132,Reg,NAmes,1Fam,1Story,5,8,1911,1938,Gable,VinylSd,0.0,1813.0,Ex,0,0,5,1214,0,BuiltIn,0,0.0,0,204029
1009,150,RL,13694,Reg,Sawyer,1Fam,2Story,6,1,1920,1925,Hip,Wd Sdng,0.0,1444.0,Ex,1,1,1,2724,1,Attchd,3,626.0,0,302977
1010,20,RL,6200,Reg,SawyerW,1Fam,1Story,10,9,1910,1923,Gable,BrkFace,0.0,904.0,Ex,1,0,5,1780,0,Detchd,3,644.0,0,251908
1011,180,FV,15657,Reg,CollgCr,1Fam,2Story,8,9,2002,2010,Hip,HdBoard,0.0,1174.0,Fa,3,0,4,1723,0,Attchd,1,238.0,0,293040
1012,85,RL,8944,Reg,OldTown,1Fam,1Story,8,3,1991,2010,Gable,Wd Sdng,0.0,1014.0,Ex,2,0,0,1383,2,Attchd,2,222.0,0,252404
1013,30,RL,22871,IR2,OldTown,1Fam,1.5Fin,3,1,1904,1919,Gable,VinylSd,0.0,905.0,Ex,3,0,5,1242,0,Attchd,3,679.0,0,169723
1014,190,RL,5741,Reg,Edwards,1Fam,1Story,7,8,1980,2004,Gable,VinylSd,0.0,1929.0,Ex,0,2,4,2141,0,Attchd,0,0.0,0,303097
1015,150,RM,19302,Reg,NridgHt,1Fam,2Story,1,8,1955,1961,Gable,Wd Sdng,,1104.0,Gd,1,1,5,2210,0,Detchd,1,232.0,0,204330
1016,85,RL,8945,Reg,NWAmes,1Fam,1Story,1,9,1919,1920,Gable,HdBoard,0.0,641.0,Ex,3,0,2,1920,1,Attchd,2,357.0,0,189145
1017,180,RL,5850,Reg,OldTown,1Fam,2Story,7,6,1940,1945,Gable,HdBoard,200.0,,Gd,0,0,2,1437,0,Attchd,0,0.0,0,243732
1018,30,RL,6361,Reg,NAmes,1Fam,1Story,10,9,1945,1953,Gable,VinylSd,0.0,604.0,TA,2,0,2,1313,0,Detchd,3,627.0,0,271167
1019,45,RL,6903,Reg,SawyerW,1Fam,SFoyer,9,9,1911,1917,Gable,VinylSd,200.0,1092.0,Fa,1,1,2,1176,0,Detchd,2,355.0,0,223550
1020,45,RH,10017,Reg,NAmes,1Fam,1Story,7,4,1969,1970,Gable,MetalSd,0.0,783.0,Gd,3,1,1,1528,0,Attchd,2,401.0,0,219646
1021,20,RL,10524,IR1,Gilbert,1Fam,2Story,10,5,1916,1934,Gable,BrkFace,100.0,1025.0,Ex,2,0,2,1337,1,Detchd,0,0.0,0,259110
1022,70,RL,6082,Reg,Somerst,1Fam,1Story,5,6,1918,1925,Gambrel,Wd Sdng,0.0,1305.0,Ex,3,1,2,1082,1,Detchd,2,293.0,0,195477
1023,70,RL,8005,Reg,SawyerW,Duplex,SFoyer,8,6,1925,1935,Hip,VinylSd,0.0,2021.0,Gd,0,1,1,2198,0,Detchd,0,0.0,0,271230
1024,85,RL,23650,IR1,NridgHt,Twnhs,2Story,2,2,1947,1971,Gable,VinylSd,0.0,790.0,Ex,2,2,2,1217,0,Detchd,3,504.0,0,179631
1025,90,RL,19221,Reg,NridgHt,1Fam,1Story,9,4,2007,2010,Gable,VinylSd,0.0,511.0,Ex,3,1,4,2428,0,Attchd,1,212.0,0,322757
1026,85,RL,10078,Reg,OldTown,Duplex,1Story,6,9,2007,2010,Gable,MetalSd,0.0,1838.0,Fa,2,1,4,2034,1,Attchd,0,0.0,0,286746
1027,85,RH,8258,Reg,NridgHt,1Fam,1Story,9,7,1951,1975,Gable,HdBoard,0.0,501.0,TA,0,1,3,1974,0,Detchd,1,195.0,0,301997
1028,20,RL,8604,IR1,NWAmes,TwnhsE,1.5Fin,2,9,1995,2010,Gable,BrkFace,0.0,493.0,TA,2,0,4,2979,0,BuiltIn,2,373.0,0,275937
1029,90,RL,11012,Reg,Sawyer,1Fam,1Story,3,6,1969,1981,Gable,Wd Sdng,0.0,1819.0,TA,3,1,0,1229,2,Attchd,0,0.0,0,187910
1030,75,RL,4859,Reg,OldTown,Twnhs,1Story,8,7,1954,1980,Gable,VinylSd,0.0,1375.0,Gd,0,0,0,2349,0,Attchd,3,794.0,0,342119
1031,85,RL,7124,IR1,SawyerW,1Fam,1Story,1,9,1999,2003,Gable,HdBoard,0.0,1090.0,TA,1,0,0,1653,2,Detchd,0,0.0,0,196688
1032,160,RL,3518,Reg,Somerst,1Fam,2Story,10,4,2001,2010,Gable,HdBoard,0.0,880.0,Ex,3,0,1,3910,0,Attchd,0,0.0,0,432749
1033,160,RL,9893,IR1,Sawyer,1Fam,2Story,7,9,1974,1975,Gable,VinylSd,500.0,0.0,Po,3,1,4,1612,0,Attchd,0,0.0,0,226004
1034,70,RH,11199,IR1,CollgCr,1Fam,1Story,7,3,1932,1942,Gable,BrkFace,0.0,692.0,Ex,0,0,0,1536,1,Attchd,1,204.0,0,235804
1035,70,RL,6363,Reg,NridgHt,1Fam,2Story,1,8,1961,1961,Gable,BrkFace,100.0,801.0,Gd,0,0,3,2054,0,Attchd,1,221.0,0,195545
1036,90,RL,17800,IR1,SawyerW,Duplex,1.5Fin,9,3,1987,1999,Gable,MetalSd,0.0,880.0,Ex,1,0,1,1698,0,Attchd,2,371.0,0,263502
1037,60,RL,4390,IR1,SawyerW,1Fam,2Story,8,3,1922,1951,Gable,Wd Sdng,0.0,518.0,Ex,3,0,3,1440,0,Attchd,2,403.0,0,220189
1038,120,RL,3896,IR1,NridgHt,1Fam,2Story,4,3,1914,1918,Hip,HdBoard,0.0,646.0,Gd,0,0,4,1351,2,Attchd,2,327.0,0,191860
1039,45,RL,9065,Reg,Sawyer,1Fam,1Story,10,9,1926,1943,Gable,HdBoard,0.0,385.0,Ex,1,1,2,2800,0,None,2,446.0,0,305688
1040,90,RL,13678,IR2,NAmes,1Fam,2Story,5,3,1974,1987,Gable,VinylSd,300.0,926.0,Gd,1,1,3,1275,1,CarPort,0,0.0,0,207482
1041,75,RL,18806,Reg,Sawyer,Duplex,1Story,2,6,1963,1975,Gable,VinylSd,0.0,926.0,Gd,0,0,2,1933,1,CarPort,1,176.0,0,193255
1042,30,RL,6441,IR1,NAmes,2fmCon,1Story,9,4,1980,1986,Gable,VinylSd,100.0,1828.0,Gd,3,1,1,2482,1,BuiltIn,1,195.0,0,341112
1043,70,RM,13895,Reg,OldTown,1Fam,1Story,6,2,1950,1957,Gable,HdBoard,0.0,1043.0,Ex,2,1,3,2518,1,Detchd,1,240.0,0,296825
1044,40,RL,7948,Reg,NWAmes,1Fam,SFoyer,3,3,1952,1969,Gable,MetalSd,0.0,718.0,Ex,2,0,3,1509,0,Attchd,1,268.0,0,171925
1045,160,RL,7433,Reg,Edwards,1Fam,1Story,7,5,1977,1983,Gable,Wd Sdng,0.0,0.0,TA,1,1,5,1699,0,Attchd,2,320.0,0,237387
1046,40,FV,12604,Reg,SawyerW,1Fam,2Story,9,4,1990,2009,Gable,HdBoard,0.0,1090.0,Ex,2,2,1,1603,0,Attchd,0,0.0,0,269589
1047,160,RL,11227,Reg,NWAmes,1Fam,2.5Unf,3,5,1981,1997,Gable,VinylSd,0.0,983.0,Ex,2,0,1,1140,0,Attchd,1,231.0,0,157935
1048,70,RL,3684,Reg,NAmes,1Fam,1Story,2,1,1991,2006,Gable,HdBoard,0.0,1131.0,Ex,0,0,0,2124,0,Attchd,3,647.0,0,252495
1049,120,RL,16954,Reg,Sawyer,1Fam,1Story,7,4,1950,1960,Gable,MetalSd,0.0,1044.0,TA,1,1,4,1829,0,None,0,0.0,0,256686
1050,40,RL,16155,Reg,OldTown,1Fam,1Story,7,3,1946,1964,Gable,MetalSd,500.0,811.0,Gd,3,1,3,2785,2,Attchd,3,720.0,0,347856
1051,180,RL,5926,Reg,NridgHt,1Fam,2Story,4,2,1903,1929,Gable,VinylSd,0.0,724.0,Ex,1,0,3,1412,2,Attchd,0,0.0,0,206275
1052,180,RL,9876,Reg,CollgCr,1Fam,1.5Fin,9,7,1906,1933,Hip,BrkFace,100.0,709.0,TA,0,0,1,2506,0,Detchd,0,0.0,0,276187
1053,50,RL,10373,IR1,NridgHt,1Fam,1Story,8,9,2008,2008,Gable,HdBoard,0.0,620.0,TA,2,0,1,2560,0,Attchd,0,0.0,0,272455
1054,75,RL,9231,Reg,NridgHt,1Fam,1Story,1,1,1934,1954,Gable,VinylSd,0.0,582.0,TA,3,1,4,1833,0,CarPort,3,598.0,0,168629
1055,160,RL,6153,Reg,NWAmes,Twnhs,2Story,1,7,1947,1975,Gambrel,BrkFace,300.0,1873.0,Ex,1,0,1,942,0,Attchd,1,290.0,0,167727
1056,150,RL,5791,Reg,CollgCr,1Fam,1Story,5,1,1972,1979,Gable,HdBoard,100.0,943.0,TA,2,0,2,1550,0,Attchd,1,256.0,0,216444
1057,45,C (all),8000,IR1,Sawyer,1Fam,1Story,6,5,1971,1971,Gable,VinylSd,0.0,843.0,Ex,1,1,2,3089,2,CarPort,3,736.0,0,325638
1058,70,FV,14564,Reg,Somerst,1Fam,2Story,3,1,1944,1973,Gable,VinylSd,0.0,736.0,Gd,3,0,5,1976,0,Detchd,1,234.0,0,177388
1059,70,RL,10633,Reg,SawyerW,Duplex,1Story,9,3,1980,1988,Gable,VinylSd,0.0,1065.0,TA,1,0,2,2226,0,Attchd,2,387.0,0,334840
1060,30,RL,6732,Reg,NWAmes,1Fam,1Story,10,8,1980,1998,Gable,Wd Sdng,100.0,1453.0,TA,1,0,2,1760,0,Attchd,1,211.0,0,311693
1061,160,RL,11918,IR2,Sawyer,1Fam,1Story,6,4,1996,2010,Gable,Wd Sdng,0.0,1199.0,Ex,1,1,4,1690,2,Detchd,2,433.0,0,266595
1062,190,RM,1950,Reg,OldTown,1Fam,1Story,4,1,1995,2003,Gable,VinylSd,200.0,1298.0,TA,2,0,3,1032,2,Attchd,2,483.0,0,246267
1063,75,RM,14391,IR1,OldTown,1Fam,1Story,7,1,1971,1991,Gable,MetalSd,0.0,710.0,Ex,3,1,2,2294,1,BuiltIn,2,560.0,0,336353
1064,85,RL,3395,Reg,SawyerW,1Fam,2Story,8,8,1918,1942,Gable,VinylSd,0.0,896.0,Ex,3,0,5,2499,0,None,3,794.0,0,325527
1065,120,RL,6760,IR1,Sawyer,1Fam,1Story,9,8,1962,1971,Hip,VinylSd,300.0,713.0,Gd,2,0,1,1359,0,Attchd,1,163.0,0,254020
1066,85,FV,4629,Reg,NWAmes,Duplex,1Story,6,4,1937,1960,Hip,Wd Sdng,500.0,937.0,Gd,2,0,2,1713,0,Detchd,1,228.0,0,234783
1067,180,RL,4241,Reg,CollgCr,1Fam,1Story,6,4,1966,1988,Gable,VinylSd,0.0,1493.0,Ex,2,0,5,1645,0,Detchd,3,748.0,0,279355
1068,160,RL,14478,Reg,OldTown,1Fam,1.5Fin,8,2,1958,1968,Gable,Wd Sdng,200.0,1070.0,Ex,0,1,4,2050,1,Attchd,3,734.0,0,336635
1069,80,RL,6413,IR1,Sawyer,Duplex,2Story,5,2,1968,1968,Gable,BrkFace,200.0,1721.0,Ex,1,0,1,1535,0,None,1,194.0,0,218019
1070,60,RL,9635,Reg,CollgCr,1Fam,2Story,3,6,1912,1931,Gable,VinylSd,100.0,799.0,Gd,1,1,5,2390,0,Detchd,3,1009.0,0,243298
1071,160,RL,7915,Reg,Sawyer,1Fam,2Story,3,8,1946,1970,Hip,VinylSd,400.0,650.0,TA,3,0,2,1847,1,Attchd,3,506.0,0,212158
1072,50,RL,10285,IR1,Somerst,1Fam,2Story,6,7,2009,2010,Gable,VinylSd,0.0,1101.0,Gd,1,2,3,841,0,Detchd,2,353.0,0,218214
1073,20,RL,8420,Reg,Gilbert,2fmCon,2Story,2,7,1960,1967,Gable,MetalSd,100.0,941.0,Ex,0,1,1,2064,1,Attchd,3,688.0,0,255046
1074,20,C (all),4266,Reg,SawyerW,1Fam,SFoyer,6,3,1930,1949,Gable,HdBoard,200.0,1021.0,Po,2,1,1,2437,0,Attchd,2,609.0,0,288112
1075,80,RL,13334,Reg,Edwards,1Fam,2Story,6,2,1979,1990,Gable,Wd Sdng,0.0,962.0,Gd,3,0,3,1279,0,Detchd,0,0.0,0,216473
1076,160,RL,6330,Reg,OldTown,1Fam,1Story,8,7,1995,1995,Gable,MetalSd,0.0,739.0,TA,3,0,1,2043,0,Attchd,2,418.0,0,299210
1077,45,RL,3720,Reg,Sawyer,TwnhsE,2Story,7,4,1921,1930,Gable,MetalSd,0.0,970.0,Gd,1,0,2,3130,2,Detchd,2,526.0,0,341086
1078,20,RL,6541,IR1,NWAmes,TwnhsE,1Story,8,1,1992,1995,Gable,VinylSd,200.0,1325.0,Fa,3,1,1,1869,0,Attchd,3,657.0,0,296558
1079,90,RH,17160,Reg,Sawyer,1Fam,SFoyer,9,1,1985,1999,Hip,MetalSd,100.0,1380.0,TA,2,0,2,2546,0,Attchd,1,206.0,0,334390
1080,85,RM,12395,IR1,NWAmes,1Fam,2Story,6,4,1942,1960,Gable,Wd Sdng,0.0,738.0,Gd,3,1,3,1583,0,Detchd,0,0.0,0,197300
1081,120,RL,6806,Reg,NAmes,1Fam,1.5Fin,3,5,1966,1971,Hip,VinylSd,0.0,984.0,Ex,2,1,0,1798,1,None,0,0.0,0,194733
1082,40,RL,6804,Reg,Somerst,1Fam,SFoyer,10,5,1953,1979,Gable,HdBoard,0.0,1621.0,Gd,0,0,3,1700,1,BuiltIn,0,0.0,0,300445
1083,60,RL,6899,Reg,NridgHt,1Fam,1Story,3,1,1909,1913,Gable,Wd Sdng,0.0,744.0,Gd,0,1,2,1609,0,BuiltIn,1,271.0,0,166461
1084,160,RL,22888,IR1,Sawyer,1Fam,1Story,1,3,1941,1945,Gable,VinylSd,0.0,692.0,Gd,2,1,4,1729,0,Attchd,0,0.0,0,181395
